,0
0,受け止める必要があるわけである。ちょうど、「現成公案」の巻の冒頭の第一文における「諸法の仏法なる時節」と第二文における「万法ともにわれにあらざる時節」との表裏一体的
1,考える。それが法執です。わたしという存在は存在しない。でもわたしを構成する構成要素（諸法）は存在すると考えるのが法執です。広く「なんらかのものがある」
2,のための、駐留軍関係離職者等臨時措置法、炭鉱離職者臨時措置法、国際協定の締結等に伴う漁業離職者に関する臨時措置法や港湾労働法などの諸法によって構成されています。なお、最近各企業がその業務の一部を外部の業者に
3,労働条件の格差はそれほど解消されたとはいえず，実質的な平等化をはかるための諸法の改正や新法の制定があいついだ。たとえば企業に対する罰則を強化しセクハラ防止規定を盛りこん
4,一切の諸神の功徳がこもっていると思うべきである。なかでも、一切の諸法をそしってはならない。以上のことを守る人を、真宗の掟をよく守る人という
5,使用者が報酬を与えることを約する契約。被用者保護の立場から徹底的な修正が労働基準法以下の諸法によって加えられている。なお、雇用について行なわれる身元保証については、身元保証法によって保証人の責任軽減
