,0
0,にまかせれば、人間に何の進展ももたらさない。バレエは身体をある意味で非人間にすることによって自然に対応し、自然を乗りこえる道を切り開いた。そして人間の身体
1,）もし正義を口にしてよいなら、正義は『人間』の方ではなく『非人間』にある。罪もなく正当な理由もなく排除される犠牲者にこそ、正義が
2,それと、お悔やみの話ですけれども、どこでも何にも触れていないような非人間ではなくて、再三再四にわたりそういうことは委員会でも申し述べておりますし、委員
3,という相反する感情で表現することもできる。人種偏見具現化の言葉である。黄色、サル、機械、非人間などといった紋切型の言葉はルィブニコフが（負傷兵に見られる好奇心でもって）何度と
4,を聴衆が掲げていたため、日本在住のアフリカ系米国人から６月二十六日に「猿は黒人を非人間として描くために使われており、ＣＭは人種差別にあたる」との指摘を受け、翌二十七日
5,、社会の民主化と祖国の統一のためにたたかう愛国者に対して、すなわち人間に対して非人間が死刑を宣告し虐殺をするという事態がいまおこっているのである」「われわれは人間の
