,0
13,概観し，添乗員の位置と機能，さらに現状と問題点について論じたものである．１．添乗員をめぐる歴史的背景１）専門添乗員の登場わが国最初の近代的団体観光旅行は，千九百八（明治四十一
14,位置づけと機能１）添乗員の位置づけ―旅行者と同位の視線をもつ旅行社側代表―添乗員は，企画・仕入れ・販売・手配・実施・企画へのフィードバック，という旅行商品の一連の流れのなかで，消費者が購入し
15,では帝国ホテルがバイキング形式と命名したため、これが国中に浸透してしまったんです」添乗員たる者、ときにはガイドに成り代わる必要もある。とくに英語ガイドのときは、ガイド
16,，あるいは同一人であってもその状況によって評価は変動し，主観的・偶然的要素に左右されやすく，旅行や添乗員に対する客観的評価に結びつきにくいという特徴がある．２）就労環境における問題点今日の添乗業務従事者を
17,＝添えて乗る係」。旅行業法では「旅程管理主任者」となっているが、’「添乗員」と言う表現に自虐的雰囲気を感じるのは私だけでは無いだろう。まあ、長年の
18,なく急遽、宴会場でみんな揃っての夕食に変更になった。宴会となると添乗員はそれなりに盛り上げなければならない。研修のときの大野嬢ように『憧れのハワイ行路』を歌うハメ
19,スケジュールを運転手、バスガイドと三人で打ち合わせ。バスの車内はガイドさん、バスから離れたら添乗員、コースは運転手さん、コース変更は添乗員と運転手と概略の役割分担を決め、簡単に済ま
20,のほとんど各地、百七カ国へ行きました。しかし、好きでやる旅行と違って、添乗員はきつい。男芸者みたいなものですね、あれは。おかげでいい人生勉強をさせ
21,そうでないような…。お客様の部屋は全員が３階。添乗員だけ７階。添乗員が景色のいい７階に泊まれるなんてやっぱりおかしいよ。部屋に入ってみる。どこと
22,ために企画されるオーダーメイド型旅行形態）」にも派遣添乗員の就労が可能となった．２．添乗員の位置づけと機能１）添乗員の位置づけ―旅行者と同位の視線をもつ旅行社側代表―
23,に対応し、五十四年７月運輸省に関係業界団体の代表、学識経験者等の委員からなる旅行業制度検討委員会を設け、添乗員の資質の向上等旅行者の保護を一層強化し、及び旅行業界の秩序を確立するための方策について検討し
24,”や“やり方”が，旅行者の旅の評価や満足感に直接的にかかわることになる．添乗員が対応する対象は，旅行者のみならず，現地スタッフや組織などの受入側，主催旅行社の３者にわたる
25,労働環境の改善と向上とが求められている．表十一‐２就労形態からみた添乗員の分類３）法的側面における問題点既に述べたように，千九百八十二年の旅行業法改正以降，主
26,回送する一方通行だから迷う心配はないし、夕食もバイキングだから、席割もないし添乗員はかえって楽よ」「ところで、ホテル法華荘のことなんだけど、何か問題ある
27,、一定の旅行日程の下に航空運賃、宿泊費等海外旅行に必要な諸経費を一括して支払い、通常添乗員又はガイドが同行する安価なパッケージツアーが我が国で本格的に発売され、以降次々と
28,」を利用した「かたり」と，フロントやカウンター，車内や館内，あるいは観光ガイドや添乗員のような「ひと」と「ひと」（来訪客）の「かたり」がある。
29,。☆またベルリンですか★うーん、ベルリンには縁があるようです。ベルリン観光の添乗員にでもなれそうな感じです。韓国料理食べたかったらいつでも連絡してください（
30,だ、そんなこと？」「笑いごとじゃないみたいよ。先輩たちが言ってたけど、添乗員を泊まらせる部屋というのは、いわくあり気な部屋が多いって。ホテル法華荘はその筋
31,傾向はありますね。（笑）梅棹「友の会」の事務局からも添乗員を同行させていますから、いざというときに、ただまつというだけでなく、いろいろ予定
32,旅程管理が何らかの形で実施されていれば，「添乗員が同行していてもその添乗員に旅程管理機能が求められないこともありうる」と読み替えることもでき，旅程管理業務は基本的に
33,回数。１は全行程三食付きなのに、２、３では「朝食のみ」。添乗員も、日本から同行する１に対し、２、３は「現地でガイドがご案内いたします」
34,外来種の隔離なんかを積極的に行っている集団みたいですね」永遠子が、修学旅行の添乗員のような口調で説明する。「…外来種って？」「そうですね…
35,なんかで買い物してますね。私は表のベンチでガイドブックの確認作業してました。添乗員も何も言いません。いきなり焼き物とかアクセサリーなんて、買えっていわれたって
36,エスカレートし，旅行価格が低下する中で際限のないサービス提供が当然のこととして期待されるなど，添乗員の業務環境も厳しいものとなっている．さらに，添乗業務をはじめ，本来旅行会社にとっては基幹と
37,旅程管理業務は，事前の準備・手配業務を含むものであるが，それらを実施するのは主催旅行社側であり，添乗員が事前の手配業務にかかわるケースは基本的には稀である．とすれば，添乗員が
38,の概念や「旅程管理」の考え方が初めて旅行業法に盛り込まれることとなり，主として添乗員がその「旅程管理」業務を担うこととなった．６）「旅程管理」業務，つまり「主催旅行の円滑
39,なって、病院に行きたいという申し出がありました。場所は浙江省の抗州。添乗員に早速手配をしてもらい、抗州病院に連れていきました。診断の結果、十二指腸
40,は，基本的には旅行者の利便を図ることである．しかし，すでに述べた通り，添乗員が対応しているのは旅行者のほかに旅行目的地の受入れスタッフや組織であり，さらに主催旅行会社である．
41,ような人ほど、団体の中で特別扱いしてもらいたがる。ちやほやされたがる。しかし添乗員は三十人すべてを平等に扱う。それが、この人には気に入らない。だから
42,、その助手が必死ですがりつく。「見のがしてなるものかぞね！こりゃ添乗員…！このトリ、ちょこっと何羽か生け捕りにできんか！？」「ムリ
43,一言がオレの背中に飛んで来た。「ちょっとあんた、添乗員でしょ？添乗員はお客さまを楽しませるのが仕事でしょ。お客さまをほったらかして自分だけ帰っていいと
44,「旅程管理者」の位置づけと資格基準が明文化された．旅程管理業務は，主として旅行に同行する添乗員に課せられ，これによって初めて，添乗員（添乗業務）に法的側面が付加されたことと
45,ますよ。そして、その中で、友達ができますので心配はいらないです。添乗員がいるケースでも、添乗員さんがちゃんと気を付けてくださいますので、ひとりはみ出して、
46,も派遣添乗員の就労が可能となった．２．添乗員の位置づけと機能１）添乗員の位置づけ―旅行者と同位の視線をもつ旅行社側代表―添乗員は，企画・仕入れ・販売・手配・実施・企画へのフィードバック
47,〜とした目で見ている。ワケのわからない悔しさがこみ上げて来た。添乗員はこんなことまでやらなきゃないのだろうか？自尊心を傷つけられた気がし
48,添乗員”であり，わが国の海外旅行の大衆化に一定の役割を果たしてきた．“添乗員”という呼称は，元来は鉄道を利用した団体旅行者の世話係を指す旧国鉄の用語であっ
49,なことを聞いてもらっていた。そうするとだんだん気がおさまってきた。ひとりぼっちの添乗員には同期だけが頼りだった。新庄さんは６歳も年上のオレに向かって、
50,しぶとく考えていた。偶然、往路の機内で隣に居合わせた女性が某旅行会社の添乗員だったので、退屈しのぎにそんなことを話した。すると彼女は、大変に無謀である
51,，すべての添乗員が必ずしも旅程管理業務を担うものではないということになる．「手配旅行」における添乗員に明確な法的位置づけがないのと同様に，「主催旅行」においても旅程管理業務を担う限り
52,語が「添乗員その他の者」と変更されているが，このことは，たとえば添乗員が同行しない主催旅行において，現地組織やそのスタッフなどが旅程管理業務の実施者となることができる根拠であっ
53,ｉｎＪａｐａｎ，千九百八十一年にはその母体となる「添乗サービス事業協会」が発足している．添乗員の派遣形態化が促進された要因としては，運輸省（現国土交通省）による千九百八十七年の「
54,だ。不満な人はうちの会社を悪くいい、見込み客を失くす結果になる。添乗員はお客様に、旅に行っていただく仕事なんだ。少し言葉ができるからといって
55,大きい．添乗員が同行することの優位性は，旅行者と主催旅行会社の双方にある．しかし，添乗員をはじめとするサービス提供の分野では，専門家が期待される一方で，季節変動への
56,やけに広い。１、２、３、４…十二畳はあるだろうか。ひとりの添乗員にあてがうには不自然といえば不自然。押入れの中とトイレの中も日が
57,）ツアーエスコート，ツアーリーダー，ツアーマネージャー，などの呼称が用いられることもある．本稿は，添乗員について，その歴史を概観し，添乗員の位置と機能，さらに現状と問題点について論じた
58,）「必要な措置」と「旅程管理主任者の資格要件」について明示されてはいるものの，添乗員との関連についてはふれられていない．業法改正時から「標準旅行業約款」が導入されている
59,、両協会に対し、その適切な実施を図るよう指導しており、新入社員三百二十一人、旅行業務取扱主任者認定対象者六百六十七人、添乗員五百二十九人に対し研修を実施した。また、五十五年十月からは、（社）日本旅行業協会より１期（半年間
60,との協力によって実現されるものである．上記したように，現在のところ「添乗員」そのものの資格は存在しないにもかかわらず，一方では，添乗業務に従事するための前提として
61,た。最近の力士の海外公演では、スチュワーデスと合コンが流行っているようだ。添乗員がセッティングしたり、力士の側からもちかけたりするらしい。若乃花の嫁さんになったスチュワーデス
62,と同様に，「主催旅行」においても旅程管理業務を担う限りにおいては法的基盤が存在するものの，添乗員そのものが明確な法的根拠をもつわけではない．とすれば，業法改正によって，従来から
63,担当者であった．自由化後も，千九百七十年頃までは，もっぱら旅行を主催したホールセラーの社員が添乗員として同行し，旅行者に対応していた．千九百六十九年には大型航空機が日本に就航するようになり
64,しかし，それは同時に，旅程管理が何らかの形で実施されていれば，「添乗員が同行していてもその添乗員に旅程管理機能が求められないこともありうる」と読み替えること
65,直ちに添乗員問題を解決する条件であるとはいえないが，現在の非正規雇用を基本とする，添乗員を取り巻く環境に問題が多いことは事実である．参加者が満足できる，良質な旅の
66,、市内観光の案内をしてもらいました。・添乗員付きで参加者３名だったときは、添乗員が、グループ旅行の幹事役という感じの旅行でした。
67,な集合時刻，集合場所その他の事項に関する指示表十一‐１添乗員の業務分類３．添乗員をめぐる現状と問題点１）機能の曖昧さと評価の困難さ主催旅行にかかわる旅程管理業務は
68,た方が、固定客が得られてメリットがあるというものであった。誠雄は添乗員よろしく、五人の女性客を城ヶ崎の吊り橋に案内した。途中で、カメラのシャッター
69,振り向かずにエレベーターに乗り込んだ。彼女もまた体を張って働いているのだ。添乗員に大切なのは、気持ちの切り換えを速くして毎日元気で働くということ
70,分類３）法的側面における問題点既に述べたように，千九百八十二年の旅行業法改正以降，主として添乗員が旅程管理業務を担うようになった．しかし，旅行行程にそった旅行運営，旅程管理という概念
71,よ」確かに言われてみればわかる気もする。ホテル側だってタダで泊める添乗員にいい部屋を当てるワケがないのだ。「それで、西神崎さんは泊まってみて大丈夫
72,など指定されてること以外は自分たちで勝手に決めていいんですよね？そうです。添乗員がついていかないので、旅行会社から航空券や宿泊クーポンを受け取ったら、あとは自分たちで
73,１添乗員の位置づけ図十一‐２サービスの提供・評価２）添乗員の業務添乗員の業務は，基本的には旅行者の利便を図ることである．しかし，すでに述べた
74,．とすれば，業法改正によって，従来からの添乗業務の法的根拠が明確化されたとはいえ，添乗員そのものについては，相変わらず法的位置づけはなんらなされていないとの解釈が可能である．
75,の旅行代理店に就職した。城めぐりが好きだった少年がとうとう、世界の観光地をガイドする添乗員になった。「世界のほとんど各地、百七カ国へ行きました。しかし、好き
76,かけて，日本交通公社の「お正月船旅香港」のクルーズ旅行が実施された．参加者は三百名で，添乗員８名が全国から動員され，その内の１名が女性であった．また，“海外旅行自由化
77,，添乗業務が労働者派遣可能な専門職十三種のひとつの第十号として認定されるようになった結果，添乗員を派遣する企業が急増した．各ホールセラーも，自社ブランド専門の派遣添乗員組織をグループ内にもつようになり
78,「添乗指示書」「車内販売資料」「参加者名簿」等のドキュメントに目を通している間に、三名の添乗員（ツアーコンダクター、通称ツアコン）の方が現れた。ツアーは横浜市内の老人クラブ連合会会員を、バス
79,のような…そうでないような…。お客様の部屋は全員が３階。添乗員だけ７階。添乗員が景色のいい７階に泊まれるなんてやっぱりおかしいよ。部屋に入っ
80,いいか。三十人のうち二十九人が満足でも、一人不満な人を出したら、添乗員は失格だ。不満な人はうちの会社を悪くいい、見込み客を失くす結果に
81,実施を確保するために必要な集合時刻，集合場所その他の事項に関する指示表十一‐１添乗員の業務分類３．添乗員をめぐる現状と問題点１）機能の曖昧さと評価の困難さ
82,１のようにまとめることができる．前述したように，千九百八十二年の旅行業法改正によって，主催旅行の添乗員には，「旅程管理業務」が付加されるようになっている．旅程管理業務とは，主催する旅行会社
83,に旅程管理機能が求められないこともありうる」と読み替えることもでき，旅程管理業務は基本的に添乗員が担うとされるものの，すべての添乗員が必ずしも旅程管理業務を担うものではないということになる
84,と勇んでＫ内駅前に立ったのであった。担当者の顔も知らないので、とにかく添乗員らしき風体の人に声をかけてみる…。「おはようございます。○○○の方
85,の団体旅行者については旅館、ホテルへの連絡をすること、非常時における避難方法等の周知について添乗員が確認すること等指導を行った。７四十六年の旅行法の改正以来の旅行業を取りまく情勢の
86,過労から発熱して夜明けに救急車で病院へ。二人の親族を呼び寄せるやら、代わりの添乗員を呼び寄せるやらで、慌ただしいツアーの内幕を経験。三日目は二人を病院に残して
87,対応するため、五十四年７月運輸省に学識経験者、関係業界団体の代表等の委員からなる旅行業制度検討委員会を設け、添乗員の資質の向上等旅行者の保護を一層強化するための方策及び旅行業界の秩序を確立するための方策について
88,異なる．消費者である旅行者に提供されるのもまた．形のない“旅行サービス”である．添乗員は，現地スタッフやホテル・レストランなどの関係者の援助を受けて，さまざまなサービスを提供するが
89,は，単に旅程管理が適切になされているにとどまらない奥行きをもつものとなる．添乗員には今後，旅行者の知的探究のパートナーとしての役割が期待される．〈参考文献〉
90,飛行機にパスポートを忘れてしまいました。入国できないでいたのですが、その時現地人の添乗員にチップを渡したら、飛行機までジープで行って取ってきてくれました。
91,個人では困難なデスティネーション（旅行目的地）への旅行を可能にしてきた．添乗員は，海外未経験あるいは経験の少ない旅行者に必要な情報を提供し，旅行者の異文化接触におけるストレス
92,のお客様は比較的おとなしいのだ。相部屋でのトラブルも、まだないようだった。添乗員は、必ず下座に座り、絶対にお客様より先に飲食をせず、宴会は
93,を見ながら性格を読み取り、そのつどそれに応じた出方で対処していかなければならない。添乗員を五年やるうちに飯塚さんは、いつもにこにこと愛想よく、誰に向かっても腰の
94,れた．旅程管理業務は，主として旅行に同行する添乗員に課せられ，これによって初めて，添乗員（添乗業務）に法的側面が付加されたこととなり，翌年からは，旅程管理主任者養成のため
95,ことはいうまでもないが，ひとたび旅行が開始されれば，多くの事柄が旅行現場を担当する添乗員の判断に一任されることとなる．旅程管理業務を含む添乗業務は，常に状況判断と決断の繰り返し
96,，添乗員が事前の手配業務にかかわるケースは基本的には稀である．とすれば，添乗員が旅行の現場で遂行するのは，旅程管理業務の一定部分であり，実際の旅程管理業務は主催旅行社と
97,業法改正時から「標準旅行業約款」が導入されているが，その「主催旅行契約の部」において，「添乗員が旅程管理（業務）を行う」ことが記載されるにとどまっている．さらに千九百九十五年の新約款
98,をご利用頂きまして誠に有難うございます。今日から三日間ご一緒させて頂きます、私、添乗員の長井と申します。まだまだ未熟ではありますが、一生懸命頑張りますのでどうぞ宜しく
99,応対してくれる旅館の主人には、こういって口説いた。「私は旅行会社の添乗員をしていたことがありまして、国内の観光地はほとんど行きました。その経験から
100,ナニワ・ツーリスト」の派遣添乗員を代表して文句を言ってやりたかった。「みんなが思っているほど添乗員はお金にならない仕事なんだよ」とつぶやいたら余計、自分がみじめに思え
101,ともに実現することが期待されている（図十一‐２）．図十一‐１添乗員の位置づけ図十一‐２サービスの提供・評価２）添乗員の業務添乗員の業務
102,現状と問題点１）機能の曖昧さと評価の困難さ主催旅行にかかわる旅程管理業務は，添乗員のみが担っているわけではないことはいうまでもないが，ひとたび旅行が開始されれば
103,、（社）日本旅行業協会より１期（半年間）千人、年間二千人の参加を予定する添乗員通信講座が開始され、添乗員の質的向上に寄与することが期待される。４旅行業法は、旅行業者に対し、営業所ごとに資格
104,出来る限り安いパック旅行を探そうとする。こうした顧客をつかむために、Ａ、Ｂ両社とも添乗員のコストを省いたり、安い航空会社を使うなど価格を引き下げる工夫を凝らす競争を展開する
105,貼られた写真の前で店員さんが写真撮って下さったけど。。。？！添乗員の女性が「韓国の男性は、まだまだイケてない」と嘆いていたから、
106,ので、両協会に対しその適切な実施を図るよう指導しており、新入社員三百二十四人、旅行業務取扱主任者対象者百七十五人、添乗員五百十七人に対し研修を実施した。４旅行業法施行規則を改正し、旅行業者が供託しなければならない営業保証金の額
107,れた仕組みとしてではなく，個人の努力や精神論的議論に帰されやすい面がある．また，添乗員や旅行全体に関する評価は，一般に参加者個々人の旅行に対する事前期待と結果とのバランスによって決定さ
108,を見ていると自然と涙が滲んできた。園のバスが来て、添乗員が降りてきて由輝を抱っこして、バスに乗り込み、チャイルドシートに座らせる。由輝
109,として旅行契約に基づいた，確実なサービスの提供と品質管理を行う役割を担っている．添乗員は主催社側の代表として旅行者と向き合い，企業側のバックアップを受けながら旅行者に対応するが，
110,の新約款「主催旅行契約の部」では，旧約款での「添乗員」の語が「添乗員その他の者」と変更されているが，このことは，たとえば添乗員が同行しない
111,パラダイスベイなど、南極半島の主な見所を押さえたクルーズ。全室バスルームつきのキャビン。日本人のツアーバトラー（添乗員）が同行する。〒１５１‐００５１東京都渋谷区千駄ヶ谷５‐三十三‐８ＴＥＬ０３
112,が多いことは事実である．参加者が満足できる，良質な旅の提供を図るために，添乗員の労働環境の改善と向上とが求められている．表十一‐２就労形態からみ
113,にとどまっている．さらに千九百九十五年の新約款「主催旅行契約の部」では，旧約款での「添乗員」の語が「添乗員その他の者」と変更されているが，このことは
114,と読み替えることもでき，旅程管理業務は基本的に添乗員が担うとされるものの，すべての添乗員が必ずしも旅程管理業務を担うものではないということになる．「手配旅行」における添乗員に明確な
115,切ってしまった。（何だ？あの女。この態度は！オマエは添乗員のフォローをするのも仕事だろう！）もう、全部嫌だ。何もか
116,ホテル・レストランなどの関係者の援助を受けて，さまざまなサービスを提供するが，その際の添乗員の“働き”や“やり方”が，旅行者の旅の評価や満足感に直接的に
117,企業利益を損なうことのない状況に応じた柔軟な対応が求められる．さらに，添乗員はサービスを提供する側であると同時に，旅行地においては旅行者とともにサービスの利用者とも
118,「もう、今後、何があっても怖くないよ」とつぶやいた細野くんは、添乗員として一皮むけて泊まりのツアーが次々とアサインされるようになっていった。わずか
119,も十分座席は確保できますし…」なにか不測の事態が起こっても、添乗員は平然とした顔をしていなければならない。与えられる現実に、四の五
120,．図十一‐１添乗員の位置づけ図十一‐２サービスの提供・評価２）添乗員の業務添乗員の業務は，基本的には旅行者の利便を図ることである．しかし
121,。もうひとつキャディという仕事の特徴は、サービスする時間が長いことだろう。旅行の添乗員もまたサービス時間の長い仕事ではあるが、出会ってから別れるまで顔をつき合わせている
122,さわるんじゃねぇ！！）と心の中で思いつつも、つくり笑いは忘れない添乗員の鑑のようなオレ。よ〜く見ると仲居さんの目がすっかり目がすわっている
