,0
83,いただけるんですね」足羽は、新九郎にあなやも言わせず、その胸に飛び込んできた。ことが終わると、足羽は髪の乱れをかき上げながら、
84,その頃私はひそかに悩んでいたのだ。まるで目をつむって夜の海に飛び込むような気持で出家した私は、その後のことなど考えていなかった。すべて
85,られる。男と女が会って、気が合えば、五分後にはもうベッドに飛び込んでいる。子供たちがこんなものを毎日見ていれば、セックスしない方がおかしいと思うの
86,ステアリングを切った。ウインカーも出さない、不意打ちの車線変更で、となりの車線へ飛び込んだ。すぐに切り返す。「キャッ！」芳子に、小さな悲鳴を上げ
87,今日、大好きなセリーヌディオンをきいていたら突然こんなニュースが飛び込んできた。フィリピン沿岸警備当局などによると、中部シブヤン島サンフェルナンド沖で二十一日、強い台風６号による高波で乗客・乗員七百人以上
88,ゆっくりくつろがせたかったと、沖はまた悩んだ。京都支店長失格である。トップの懐に飛び込むどころか、トップを蹴り出した形である。笹上がきけば、小さな顔中を皺に
89,「よしよし」といいながら、むりやりひきはなした。そこへ、やまと君のおかあさんが、飛び込んできた。いきがハアハアいっている。やまと君はなきながら、おかあさんに手を
90,、たいてい、いい考えを出してくれる。おいらは立ちあがって服を脱ぎすてると川に飛び込んで、筏の灯をさして泳いでいった。ようやく追いついたところで泳ぎの
91,となって「栃錦相撲の秘密を分析する」というテーマをデスクから命じられた。飛び込んだのは、当時解説者としても売り出し中だった伊勢ノ海さんの部屋だった。伊勢
92,真実そう信じて言ったまでのことです。そのために奥さんが火の中へ飛び込んで、自分で自分を焼き殺したって、それは私の知ったことじゃありません。あなたは
93,？」声がして、とつぜんわたしのへやに女の子が飛び込んできました。やだ！いまのセリフ、きかれた！
94,少年は必死だった。そして捨身だった。軽い足さばきを見せてヴラドの胸元に飛び込み、刃の一閃で胴をなぎはらう。飛びのいた彼を追って、彎刀は次々と
95,に、あわてて光の範囲からあとじさっていく怪物の、身も凍るほど恐ろしい顔が飛び込んできた。怪物はあとじさりながら、またもや尾をふりあげて壁を殴りつけていった。
96,日本に帰ろうという夜、突然何かにとりつかれたように、香港のセブン‐イレブンに飛び込んだ。耳が搔きたくなってたまらなくなったそうなのだ。袋入りの綿棒
97,、鉄で造った楼門の高い高い屋根を越えて、ばたばたと門の中へ飛び込んで来ました。そして、あたりの様子を見廻すと、たちまち、けんけんと二声三声
98,のアリス●デザイン／肥後めぐみチョッキを着た変なうさぎの後を追いかけてうさぎ穴に飛び込んだアリス。次から次へと起こる不思議なこと。おかしな人や動物、気違いティーパーティーに
99,た。上部に直径七十センチの穴があいた投網をうつ。船からカワウソが飛び込み、この穴から網の中に入って石の陰に隠れた魚やスッポンを
