,0
189,店員「合計で九百八十円になります」客「はい」（といって千円札を差出す）店員「千円からお預かりいたします」問題さて、この店員の「千円からお預かりいたし
190,を連れた貴婦人で占められている。侍女は紙巻タバコを作ったり、女主人に火を差出すのが仕事である。幾人かの色男が若い女から女へと浮かれ歩き、機嫌を
191,うんとうなずいた。「どうも、ありがとう…。」ぼくは、お姉さんの差出したボールに手をのばした。ところが、横からマモルが、さっとボールをうけとっ
192,に書いてもらった、単に夫婦喧嘩として終わらせず、きちんと起訴して欲しいという趣旨の上申書を差出し、「読んでいただきたく、お願いします」と伝えた。検察官は「何これ？
193,「そう」頷いて、少女はコートから取り出した、厚みのある封筒を差出す。「ここはビジネスライクに行きましょう。あなたは『組織』の人間である前に
194,、何も書いていただかなくて結構です」と同時に部屋の鍵を私に差出した。チェックインのときのサインは、本人がきちんとすべきなのになあと
195,腹巻をほどき、油紙の中から法幣の束を取り出して、その半分を彼女に差出した。多謝と言うと、こわごわ受け取ってくれた。俺が拳銃を持っているのを
196,てた浜崎のドキュメンタリー番組の様子だと車から降りるときは必ず誰かが手を差出していたし、ドアは自分では開けてなかったよ。
197,た。飛田は一万円札を数えると、五十万の領収書にハンコを捺して、うやうやしく差出した。「毎度ありがとうございました」タダ同然の包み紙が札束になったのだ
198,から指環を取り出して掌の上にのせ、昌子の俯いた顔の下にそっと差出した。「これ―、何か知っている？」すると彼女は初めて顔を
199,仕入れるのに疲れた後、ぼくの小さなアパートに来て床に寝そべり、妻楠子の差出すお菓子を食べながらポツリポツリ四方山話をする。高橋睦郎などどうして訳したの、と尋ねる。ぼく
200,これをご覧くださいませ！」シドはそう言うと、両手いっぱいの魔法のクローバーをマーリンに差出した。「本当にありがとうございました。これも、あなた様のおかげです。感謝の
201,教育を受けたという“女王”は、見事な英語で切り出した。彼女が差出した一枚の石版画には、壮麗な宮殿が描かれていた。イスラム教シーア派に属するアワド王国
202,近づくと、ほかの犬を手なずけるときのように、チュッチュッと舌を鳴らしながら手を差出しました。そのときです！ガブリ！いきなり太郎はその手にかみつきまし
203,示す。そこでこちらは、まずレインコートのポケットから、用意してあったピーナッツを差出した。すると、相手の一頭は、それを摑みざまに地上に投げつける。はなはだ、
204,別れた日からずっとこれを持っていたの」そう言って彼女が彼に差出した一枚の紙片、それは七夕の日に竹に飾る短冊だった。
205,の息子がそれぞれに考えることになった。長男は「リュウスケ」と書いた紙片を差出した。長男が家長の名をそのまま仔犬にもつけようとした魂胆は見えすい
206,夜に入って五層を出た。ところが家へ着いても、八五郎の女房の差出す膳には手をつけない。躰が大きすぎるので八五郎のカタビラは股までしか無く
207,…これをやるから、やめておくれ」節くれだちシミのうきだした震える手でサンパーを差出す。グレイは、しかし、愛の歌をつづける。ついに緊張の糸が切れたよう
208,別室で一時間ほど休んでから帰ってください」と指示した。そして使用されたカテーテルを差出して、「よかったら、持ち帰って構いませんよ」と手渡してくれた。その
209,。「まって…ネコちゃん、まって」おきみが身をかがめて手を差出した。怯えて鳴き声をあげるだけだった子猫が、少しずつおきみに近づいてくる
210,とビジネスの重要性を印象づけることができる。その根底には、「最良のものを相手に差出すのが最上の礼儀」というエレガンスが潜んでいる。一銘柄百色、世界初の色彩計画特種製紙
211,仕方なくおキキは不満そうな表情で、キラキラ輝く“石”の詰った箱を差出した。金貸しは床に伸びた虎造から目を離さぬまま、狂ったよう
212,・。なー、悪いことは言わん。いっそ、吐いて楽になったれや。差出したれやとやかく言われるキリスト教ですが、こういう点では率先的な教団も少なく
213,ハリーは、ぼくを見つけると、“Ｃｏｎｇｒａｔｕｌａｔｉｏｎｓ！”と言って、大きな右手を差出した。十一月二十五日（土）今日は、渋谷の〈ユーロスペース〉で、増村保造監督の
214,？」と問うと、「これ…」といって手に提げていた缶を差出された。中にはご家族の遺骨が納められていた。「君の方
215,アダルト関係の商材を新規に取り入れようと思い、業者のところに行きました。名刺を差出し、簡単な取引登録をしました。またその時免許書のコピーを取られました
216,てきている。第１‐２‐７図郵便物の内容別利用状況ウ．郵便物の地域間交流状況全国各地で差出された郵便物が，どこあてに差出されているのかを知るため，四十八年以来３年ごとに「
217,「洪ちゃ」さき子は言って、自分の抱いている嬰児を洪作の方へ差出すようにした。洪作は怖る怖る小さな生き物の顔を覗き込んだ。それは人間の
218,のとどけものです」女の子はとっくりにはいったお酒を、かめの両親の前に差出しましたが、しばらくすると外へでていきました。そして、どこからか
219,。本当に。ただ…」言い訳しようとするが、彼女はそっと手を前に差出した。制止の意味だろう。にっこり笑って、言ってくる。「…ごめん。
220,夢」の「非詩」ぶりであるというより、それを「詩」として公衆の面前に差出す中原の意図、つまりその詩集採録の事実にあっただろうことは、疑いないのである。
221,叫ぶ。多少びっくりした護の眼前に、エビフライが突き出される。護はエメレンツィアが差出すエビフライに目を白黒させ、「エメレンツィア？どうしたの」「あ
222,井原スズ子は、静かにほほえんで、千恵に頭を下げて、紫色の風呂敷を差出した。「ここに桑園春子さんよりお預かりした千二百万円があります。洞口ズル子には渡さず
223,岸信介」や「吉田／白州」らと、が彼らの命と代替交渉！「国民と国土」を差出し【国民原爆殺し】と【国土焦土化】したリーダーが、他の国のどこいるでしょうか？この
224,に帰ったので・・仕方なくトロフィーを取材陣に見せるためにあの面白い姿でトロフィーを差出していたのですね・・面白いだけではなくて・・本当にドラマを作る過程がリアル
225,して、その手をトムの方へさし出し、トムもにこにことして手を差出して合図した。すると赤ん坊は体をぴんぴん動かした。まるで海へ飛びこんでしまいたい、
226,お願いだから…。表よ」ニックは再びコインを投げて受け止め、手を差出した。また表だった。「やったわね」アマンダは作り笑いを浮かべた
227,ちゅうて聞かん筈たい。そうなると朱鷺さんの贋者ば作り立ててでも、差出さにゃならん事になる。それが分かっとるけん、最初から朱鷺さんはおらんだっちゅう事
228,自分の名刺です」東日本Ｔ市のＢ興業で部屋住み修行をしていた若い衆が、名刺を差出した。初めて名刺をつくったときは、晴れがましいもので、若い衆の顔に笑み
229,金銀のすべてをはたいても、ご合力をいたしまする」生駒八右衛門は、軍資金兵粮を惜しみなく差出す。蜂須賀小六も、前野将右衛門と協同し、七人の頭衆を督励して、馬匹、鉄砲の
230,も句も、冷厳な科学の水底を歩みつつ、時々水の上へ微かに差出して、手近の胡蝶をからかう小手先の遊びです。こう云う男だから、実
231,もう固くなったような古い大福を持っていたら、新しくておいしそうな大福を差出されても、両手がふさがっていて、とることはできないですよ」って。
232,身もだえして口に何かを入れる真似をする子供、這いながら指のない手を差出すハンセン氏病の女は日本人たちの憐みをさそった。三條が小銭を与えて聞こえよがしに叫ん
233,ずうずうしいだろう。彼がそう望んでいるとは言わないのだから。トムが手を差出した。「おいで」ジョージーが足を踏み出すと、トムは両手をつかんでまた
234,たれこまないなら、ぼくも秘密にしておくよ」リチャードは立ちあがるジニーに手を差出した。ジニーの脚はそれすらできそうもなかったので、しかたなくリチャードの手
235,使うことが始められた。九世紀の終わり頃に、地方の国司から中央の太政官に差出した「解文」の中に、それが見られる。やがてそれらの文字は草仮名から
236,中で「別れを告げるのは私の方からだ」と呟きながら、マダムが差出してきた黒い鞣し革の手袋に包まれた手に唇を押し当てた。禿鷹の嘴
237,」，提供とは「自分の持っている物をほかの人の役に立てるよう差出すこと」である．薬剤師が医薬品情報を扱う場合は当然後者の「提供」をしなければならない
238,よ。ご苦労さんでした」「いや、どういたしまして」アランが手を差出した。テラグリオはポケットからぶ厚い札束を出すと、そこから二枚抜いて、残り
239,の父・道長の慫慂によって、彰子に仕える女房たる式部が、中宮御産という一代慶事を記録して差出したもの、といわれている。私も、「日記」の冒頭の格調たかき書き出し
240,〈手〉のドラマがここでふたたび演じられる。「昔通り」の、手の甲を差出す女として死んでいこうとするモルソフ夫人のしぐさには胸打つ真率さがあふれている。と
241,こも食べたいなぁ」と言ったので、「これ、けーこにあげる！」お皿を差出す僕に対して、しゅうくんは無理矢理（？）けーこのお口へ！僕もしゅうくんも、優しい
242,給料をもらった日の夕方、私は封を切らないままの封筒を義母に差出した。「オモニ、今月の給料を頂きました。受け取ってください」「いいえ
243,をおこなった。すると、講演のあとで一人の白髪の老人が両角正義という名刺を差出して、こういった。―じぶんはあのとき御茶の給仕をしていた少年であり
244,彼女は言う『あのう、私、果物がほしいんだけれど…。』看護婦がオレンジを差出す―しかし彼女は木いちごをねだる。私はいちごをさし出す。『でも今何月？』
245,若しくは生きた病原体が付着していると認められる物（官公署、細菌検査所、医師又は獣医師が差出すものを除く。）四法令に基づき移動又は頒布を禁止された物２
246,車の前を通りすぎようとしたとき、輿の簾の下から榊がわずかに差出されて、さやさやと振られた。簾の向こうにかすかに透けて見える斎院
247,のである。そして、なんとかして真人に出会い、その前に山ほどの財宝を差出して平伏してでも、始皇帝自身真人になるべく師事したいほどであった。真人と
248,てやんの（＊≧ｍ≦＊）ププッ当然、前の図面も持って行ってましたから、そっと差出して差し上げましたけど・・・これくらい気を使って協力してあげてますから
249,、周りにいないんですから」「それじゃ…」田中はおずおずと両手を差出し、ぐい飲みを受け取った。
250,致しました」と詫び言を口にしながら瑞江は錦裂の袋をそっと前に差出した。が、浦尾は叱る気にもなれないといった様子で顔を背けてその
251,そう言うと、アドレス帳を取り出して、弁護士の氏名と電話番号をメモした用紙を差出しました。帰り道、靖夫さんは吉川さんに腹が立って仕方がありませんでし
252,の読経の声がつづいた。人々は手を合わせて拝礼し、新たに香料を差出す者も多かった。寺は多額の収入を得、法要が終ると展示品は
253,は五月十三日に、大軍を率い岐阜を進発したが、出陣のまえに家康から差出した人質をうけとっている。そのなかに七才になる酒井忠次の二男がいた。
254,は持参したろうな」「はい。ここに」五十両を袱紗に包んだまま差出した。「では、早々に立ち去れ」「あの、これが最後ということにし
255,きています。手のひらを上に向けて両手を広げ、赤ちゃんのほうへ向かって差出します。このサインについてのアドバイス「だっこ」はジェスチャーとしても自然な動作なので、
256,たび、長い舌が右に左に、にょろにょろと出た。輝彦がクワの葉を差出すと、ジュンが長い首をもっとのばしてその葉を食べた。「うへっ
257,考えられますけど、１、ゆうパックカードを使った場合、２、１回の発送で十個以上差出した場合、文句があるなら、貴方の送料分を立て替えたカード（ゆうパックカードシール満タン）を出品者さん
258,三日前に賭け金を集めに来た男が前に出て、うやうやしく私に箱を差出した。「ほら、これは君のものだ。中に三百ドル以上入ってるよ。全部君
259,て、家の前でとまった。薫は、入ってくるといきなりワインを差出し、静香を抱きかかえた。「お酒はあるって、言ったじゃない」次に
260,は、命じられた通り田畑を開いて収穫したものを庫に納め、朝廷に差出すのですが、こういう人たちがたくさん播磨にはいたわけで、赤松氏の初代と
261,大変だろうから、これで当座を過ごしてくれ」そして、十万円の入った包みを差出した。私は涙が出るくらいうれしかった。「ありがとう、気持ちだけいただくよ
262,なり、二人は雨戸を閉めた。「さあ」あたらしいタオルを諒子は昭次に差出した。「お風呂に入って」その両肩を昭次はつかんだ。諒子は
263,、兵隊さん、がんばってと叫ぶと、だれもかれも、持っているものを兵隊たちに差出し、拍手と声援で見送った。ルイもなにがなし感動を覚えて、手が
264,「ゆくも、ゆかぬもそなた次第だ。しかし…」店主としては足羽を差出せば多額の銭が入るであろう。が、足羽は売れっ子なので、このまま店においても
265,きっかけとなったのは、外務長官の耿秉が、匈奴を討つべしとする上書を差出したからである。「このさい、過去に漢の武帝が西域交通路を開かれて
266,して、モウルが言った。優希は、うなずき、手にあったライターを差出した。「煙は外へ出せよ」ジラフが言って、青いリュックサックをモウル
267,ながら、鈴木は涙ぐんだ。木村があわてて背広のポケットから自分のハンカチを差出した。きたないハンカチである。もう何カ月もそれ一枚だけで用をすませているよう
268,ケンピを選んで、「はい岳田君、君はこれが好きじゃったな」と差出してくれればそのケンピはとくに美味しいように思うし、まして稽古のあとで、「
269,はかすかに肯き、僕の友人は立ちあがった。彼女は握手のために手を差出して、こう言った。「今夜はいらして下さってありがとう。お会いできて楽しかったわ
270,思います」「はい、もちろん読ませていただきます…」だがトレンチ先生から作文を差出されると、カレンは思わず校長先生の顔を見た。「え？今、ここ
271,の沈黙を、気拙く佐々が想像したとき、右の掌を佐々の前に差出した杉子が小さい声で言った。「あたしの爪、きれいでしょう」右手
272,男がストゥールをおりて、こっちにやってきた。札入れから五ポンド出して、差出した。本気じゃないさ、あわてさせてやれと思い、五ポンド札をひっつかむと、くるっと
273,、差出した。「この剣を其方に預ける」吉宗手ずから古ぼけた刀を差出されて、忠逵は訝しげに顔を上げた。およそ将軍の佩刀にふさわしくない古ぼけ
274,後醍醐天皇が謀臣（君側の奸！）日野俊基らの謀略であるとして幕府に俊基を差出して、処刑させた験しが出ており、『承久記』にもまた、「承久の
275,大きく見開かれていた。「わたくしもいただきます」登勢が盃を取って差出した。左近は酒を注ぐ。登勢は目を閉じ、ゆっくりと飲む。飲み終えた
276,拭きながら、きょうはすっかりごちそうになったなと満足していると、同僚が手を差出すじゃないか？一人八千七百五十円だから、金を出せだって。ぼくはびっくりして
277,視線の中には決して本心を覗かせることなく自ら視線を外すと、義時が差出し前へ置いた和歌三首の墨書された紙片をおもむろに手に取り、目を通し始める
278,）と喜媚を相手に摘星楼で、日夜酒色に耽っていた。しかし、張謙が差出した奏章に目を通して色をなす。勝敗は時の運だからやむ
279,ウッドブロックを見つけると、エッジ、ボノ、アダムが見つめる中、ラリーに向かってしっかりと差出し、そのまま打てるようにした。失敗を帳消しにするための人間スタンド。散々笑い続けた
280,のレイが、さっきから、いろりでいい臭いを漂わせて焼いていた物を差出した。「やあ、これはいい匂いだ」二人は、串に刺した
281,、通用口へまわった。守衛室で浜崎に面会したいと告げ、宮之原は名刺を差出した。守衛は浜崎と連絡を取り、「十八階が常務の部屋ですので
282,て、神田の共立講堂で演奏会があるという直前にホテルでインタビューした。その時、差出された手には手袋がはめられていた。確か、時節はそんなに寒いころ
283,、「…氏神さんにも、お白餅食いたいカーカアカア…」と囃し立てた、カラスに差出されるお白餅、お菓子、おひねりなどは、大将の次の役付が集めて回る。集め
284,な映像で声優さん２人がマリみてを語るのですが、手を伸ばしたりロザリオを差出したりガチョーンしたり（笑）、３Ｄ効果をよく見せてくれました。３Ｄ映像スペシャルダイジェストは、第１期アニメ
285,「いま、入ります」そう言って、清水は、アップル・サイダーの瓶をリサに差出した。「アップル・サイダーです。南アフリカ産だそうです。ひと瓶でリンゴ五個分で、いまここ
286,」磐音は、大力の千太郎から娘おちかを探し出した代金に貰った一両を差出した。この一両、包平の研ぎの代金に半分、残りを柳次郎の働き賃にとっ
287,駆けあがってきた。「サイモンが見つかったのか？」クリスティーナが無言で手紙を差出すと、手早く開封して中の文面に目を走らせる。「サイモンもプルーも父親
288,。「飛驒守どのに、これを渡すようにと」使者が一通の文を差出した。範冬の僭越を厳しく咎めた義教の書状だった。万一、二人
289,唇を求めれば、唇を差出しましょう。この人が指先を求めれば、指先を差出しましょう。この人が、仮に服を脱げというのであれば、わたしは喜んで
290,の前にならべていく。貞心は奉書紙に包んだ和歌をうやうやしく大堅の前に差出した。大堅翁はふところから眼鏡をとりだしてゆっくりと耳にかけると、うやうやしく奉書包み
291,三大義務を構成していました。国家に対して金を「納める」税金、“命”を差出す「血税」というイメージが庶民の中にあったのもうなずけます。ところで、先生
292,れながら、また、駆けもどってきた。そして―私に、一枚の新聞を差出した。「ここだよ、にいさん。ここを、見て！」まさしく！
293,つぐんで、はなみずきを見やる。再びおもむろにたばこを取り出して口にくわえた。火を差出してやる。軽く会釈して火をつけ、数服うまそうに吸った。ジャケットのサイド・ポケットから
294,は世界だよ。世界は広いぞ」伸一は、戸田が布団のなかから差出した手を、無言で握り締めた。すると、戸田は、まじまじと伸一の顔
295,が日本では土地や不動産など物的担保に大きく依存している。土地や不動産を担保として差出さなければ融資を受けられないというのであれば、地価の下落など資産デフレが続くかぎり金融機関
296,れた一頭の雌牛がいた。すべての牛に食糧をなめるように手を差出すたびに、私は草で手を拭う代わりに（それだけが公平であっただろう
297,うけたまわってございまする」彼は一晩がかりで卦をたて、翌日、藤原種継に勘文を差出した。勘文には艮（北東）の方角に日輪が生まれ、兵革が起る
298,ようにいたしましょう」鶏の声とともに帰りかけて、刺繡した履を片方差出した。「これはわたくしがつけているものです。思い出のよすがに置いて参り
299,ですね？」ウィールドは半信半疑でいった。「はい」ウィールドは身分証を差出した。「驚いたな。警官とはね。調書を取りにきたんでしょ
300,でいたのでした。「おお、そうか、ごめん。ほら食べろ」ニギリめしを差出すと、捨吉は、うれしそうに手をのばし、「ほんとに、いいんですか
301,諸侯の失笑を買い、公儀もすっかり緊張を解いたそうです。家来たちは鏡まで差出して利常をいさめますと、「お前たちの気持ちはよく判っている。愚を装う
302,は、顔の喜ばしい回復を阻害する不吉な刻印として私たちの目を撃つ。そもそも、差出された顔写真はどれもこれも大きく引き伸ばされていて、いまにも崩れ去りそうな
303,にかなり大きな鳥の巣があった。男は黙って、マーイヤに双眼鏡を差出した。彼女は迷った。双眼鏡を覗き込むと、完全に無防備の状態となっ
304,」「ママ、マジックあるかい」鮫島は訊ねた。ママがマジックペンを差出した。受けとった晶は、「いいの、本当に」と若者の顔を
305,は、朝、部長の宿泊先に出向いて、起き出してきた部長に着替え用のワイシャツを差出す。このシャツは誂えた新品なのだそうで、首回りも袖の丈もぴったりな
306,の前の作業で顔を紅潮させたまま、古い大きな鉄のティーポットを笑顔で差出していた。おれたちはありがたくうなずき、彼女は縁までカップを満たすと、好きなだけ
307,に浮かんだのは、ヒルデのことだった。結局ヒルデだけ、トロールの王に差出すことにしたのだろうか？冷たい岩に頬を押しつけて、用心しながら縁からのぞいた
308,業者選定前、野々宮が自分の会社を独占委託業者にしてもらえたら河合のために命だって差出すと言ってきたこと、西京ホテルの委託業者から外された白洗舎の経営は苦しく、
309,という声を待った。しかし、高俊は何も言わなかった。高俊は差出された茶碗を手にした。そして、茶碗を口元へ持っていくと、
310,急に曲がる●ｎｅｘｔｓｅｃｏｎｄ次の瞬間●ｓｈｏｏｔｏｕｔ〜〜をさっと差出す●Ｈｉｓｈｅａｒｔｆｅｌｌ．彼の心は沈んだ。●ｇｅｔｔｏ
311,推察される。このためオルガンティノは高槻城に行き、飛驒守に接触する。飛驒守は村重に差出した人質の身を案じ、抗戦を主張。開城を主張する右近は、父親とも対決する苦境
312,が立っていた。「煮物つくったけえ、お母さんに」そう言って、器を差出してきた。日本人と韓国人の何が違うというのだろう。隣のおばさんだって
313,十二月二十二日）そもそも、彼らは「幸福な生活」のために米軍に土地を差出したのである。以来、辺野古と米軍は協力関係にあり、新しく建設した住宅地も、米軍少佐
314,思うと、角砂糖が消え失せた。アレックスは手早く馬勒をつけて、手綱をトッドに差出した。「こっちはレン、わたしの馬だ。乗りたまえ」「あんたの子どもたちは
315,からだを縮めた。スカイキャプテンは傷だらけの翼に降り立つと、ポリーのほうへ手を差出した。カチカチに凍りついた湖面は思いのほかざらついており、足をすべらすことはなかった。
316,両手で名刺をしっかり持って、名前がよく読めるように、先方に向けて差出す必要があります。また先方の名刺は、お辞儀をしながら両手で受け取ることになり
317,「握ってみて」と、梨紗はその時、そう言って僕に手を差出した。その手は、細かく震え続けていた。一回のゲームを終えると、コンソール・ルーム
318,ぜ、などと思っていると、芹香が荷物の中からよく冷えたスポーツドリンクを取り出し差出してくれた。「あ、さんきゅ」ちなみに、来てからまったく海には入っ
319,滲んでいた。驚く彼女に、エンゾはにやりとして木の葉に包んだものを差出した。赤く熟れた山桃だった。この傷で、山桃の樹に登って
320,「これを」御師が我に返ると、目の前に白い封筒が差出されていた。「何だ？」受け取り、車内の乏しい明かりで封筒の
321,ことが実践出来てありがたかった。借財を返した上に、三百両の余剰金を主人に差出した時、主人が百両、夫人が百両をそれぞれ受けて残りの百両を金次郎に
322,、何やら良からぬ企みをいだいている感じがした。男はカクテルのグラスを差出して、声をかけできた。「おかわりどう？きみ、見慣れないね。学生
323,たいことがある。「三代（夏・殷・周）の黄金時代には人民は税も労力も差出さなくてよかったのか？当時の君主・大臣は自分で耕して食べていたの
324,の証明はさほど重要でないと思われるかもしれないが、仮に宛所不明で届かなくても差出しただけで効果のある場合もあり、その場合、有効期限が定められているケースが
325,としていると、彼は先に数歩あるいて「はよ来い」って、手を差出してくれるの。キャーッ。おでこってところがミソ。（凛音・中３）じらす♣「チョコ、
326,。こんにちわ↓こにゃにゃちわ板前が、早稲田大学のヒゲの助教授、エジプト考古学の吉村作治さんにお椀を差出しながら、「先生、なにを言っても『おみそしる』ですよ」という最近ヒットした
327,と思うよ。ところで刻みはどう？」パウルはタデウスに刻み煙草の袋を差出した。「どうぞご遠慮なく取ってください。そちらのパイプに詰めてください。」タデウスは
328,てないことまで付加へ、「わかりました」とうなづいた。そして右手を差出して掌を上に向け、「でもね、只ぢや厭ですよ。下さい、
329,た。ある夜、管下の県令のひとりが訪れて来て、ふところから賄賂を差出した。「夜中のことゆえ、だれも気づいておりませぬ。安心してお受け取りください」
330,のそばに行った。アナスタシアは立ち上がったが、よろよろしている。カルは腕を差出して、支えてやった。「滑り方を教えてやってくれないか？」カルはサブリナ
331,五十七歳の料理研究家の話題が生じるところに笑いあり、なのだ。自分の携帯電話を差出した聖司に、桐原は目を大きくさせて、口だけを動かした。その
332,きちんと状況を認識しているようだった。私は、もう一本煙草をくわえ、老人にも差出した。老人は首を振った。その瞬間、ひどく気分が悪そうな顔に
333,で立ちあがり、「あたしにもちょうだい」と、空のグラスをトミちゃんの前に差出した。「ママはもうだめ！」と、トミちゃんは言った。「そんな
334,だ。「前のハイヤーを尾けてくれ」三崎は万札をチップ替りに運転手に差出した。表通りへ出るまで、タクシーはピタリとハイヤーの後ろに尾いた。後部シート
335,世の中の相場」として甘んじられたものが、旨みのある仕組みを目の前に差出されてしまえば、互助精神を発揮して、後戻りしようなどとは誰も思わないであり
336,サフランライス。色だけで、ほとんど味はないから」倫子が甲斐甲斐しく割り箸を割って差出してきた。エスニックというだけあって彩りが鮮やかだ。どこから箸をつけるか
337,計らわないから、酒の支度をしてくれるようにと云って、金を包んで差出した。おくみは金を返して、酒肴の膳をととのえた。雅楽頭は半刻
338,に盛った豚の角煮に、からしを添えて、「さ、食べて」と差出される時の風景は、今もはっきり思い出すことができる。箸でつまんで口にいれる私
339,がある。その皇后婆さん、右手に焼酎の一升ビン、左手で黒茶けたカラシ茶碗を差出して、「おでんで飲むかい？それとも俺が下の豆ば食うかい
340,甲は、「この前は、世話になったな。」と言って手を差出したため、財布を投げて渡して走って逃げ、ことなきを得た。
341,ポールは繊細な磁器のポットを両手でつつみこむように持って、ジャネットのほうへ差出した。ジャネットは即座に反抗の準備を開始して、両目に怒りの炎を燃えあがら
342,「六本指の手」の絵は、その証の一つだ。こちらが右手を差出すと、アイリーンもすぐに右手を差出した。「こちらこそ、よろしくお願いします。
343,た相手としては、（マルクス・プルートゥスを別として）デキムス・プルートゥスとムナーティウス・プランクスが、二人宛ないし連盟による差出し合わせてともにそれぞれ計二十六通と、際立って多い。「国家のこと」以外で
344,メインに仔牛のブドウ酒煮を頼む。ワインを注がれたところで、風野がグラスを差出すと、衿子もそれに軽く触れて微笑む。テーブルには蠟燭を形どった明り
345,」少し懐紙にのせた。万はおそるおそる受け取ってお久の方の前に差出す。ホーと大きくお久の方の肩がゆれ、そのはずみにバタバタと膝
346,によっては、左の写真のようなサインもある。ｔｅｎｄｅｒは「（相手に）差出す」、ｃｏｒｒｅｃｔは「釣り銭が要らない」という意味である。バスの乗り口での表示
347,自分を止められなかった。誰だって長い間欲しいと思っていたものを突然差出されたら、そうなんじゃないかな」キャサリンは一瞬、心臓が止まったかと
348,とらわれた。いったい、あの握手はなんであったのか。ごく自然に手を差出したようだが、「元気でな」という言葉も妙に優しくて、それだけ
349,取る。今日子さん…、慎二が声を上げた。伊勢を見、慎二が電話を差出した。今、着いたの―。どこか今日子の声が弾んでいる。伊勢
350,をとっていたが、新城を見るとすぐに立ち上がり、頑丈なつくりの鞄を差出した。「公用使鞄です。必要なものはすでに入っております。今回は、機密度
351,消えてゆく。「あんたもよ、弟くん」パルが白犬の鼻先にウロコを差出したとたん、すごい勢いで黒犬が戻ってきた。「じへいしょうのいぬに
352,と言いながら、ちらしを渡し、説明を手短にやり、署名用紙をはさんだバインダーを差出した。「主人の仕事の関係で…」と女は言い、彫りの浅い顔
353,もう若いとは言えない自分に。「まったく不思議だ」彼は、ジーンの差出したペンを、彼女の手ごと握った。それは父親のように優しく何気ない触れ方だっ
354,も取られてはいないと思います」田中がスポーツバッグを弘太郎の方に差出した。「空き巣が入った家というのは…」「益井さんのところ
355,に列の最後を歩いた。彼にだけは握手を求める者も、花束を差出す者もいない。通用口から国道に出ると、退職者たちはちりぢりに去って行っ
356,陽光は、床に落ちた天使の上まで届いてをりません。天使の差出す、骨となつてしまつた指の、その上を、斜めに光は降りて
357,（十五）舎人天皇の側仕えをする若い男。古くは、地方豪族の子弟から差出されることが多い。女性の采女と対になる存在である。ここのトリヤマという名前
358,たのだということを告げた。アルマンは立っていた。彼はわたしに手を差出さなかったが、わたしをじろっと見た。わたしは窓のそばに行って、
359,にさっと座り、おひつから、器用な手付きで敏の茶碗に御飯を盛ってそっと差出した。「あ、あ、ありがとう、富美子さん」敏は嬉しさと、照れくささがない混ぜ
360,を吸い込んだ。「こっちに来てくれ」彼はそう言うと、アンジェラに手を差出し、優しく促した。「さあ、ポーチに座って話をしよう」アンジェラは一瞬
361,…特に問題はなさそうだな」坂下がバインダーを広げて葉山の方に差出したが、葉山は船員の資格書類など見ても、何がなんだかさっぱり分からない
362,あります。その際は、まず先方の上司、次に担当者の順番で名刺を差出していきます。必ず訪問した側から先に渡さなければなりません。ちなみに、
363,別のたくらみで頭がいっぱいになっていた。老兵士は笑顔でビスケットを彼に差出している。ひとの施しをするときの善意に満ちた、隙だらけの姿勢で。千載一遇
364,が山を歩いていた家族を襲ったとき、その親がわが身可愛さに、差出したのがまだ赤ん坊だったサンです。要するに、この子やるから、おれは食う
365,お帰りかい」康代は膝元と襟を合わせ、玄関のほうに向かって手を差出した。「かまわないから上がっておくれ」「ごめん。それじゃちょこっと、上がらせ
366,ていた。そしてにっこり笑ってカルビの「えびリッチ丸ごと天然えびかっぱえびせんの３倍使用」を差出したのはわたしを太らせようとしているのか。一万メートルで福士ではなく渋井さんがオリンピック内定
367,にいてくれたら、リーヴァイ・ベル―」そこで王様が口をさしはさんで、手を差出すと、言った。「まあ、こちらがわしの哀れな亡き兄が何回も
368,という、あどけない喜びに顔を輝かせて、シンデレラは意気揚々とその皿を継母に差出した。まさか、こんなに早く片付いてしまうとは思わなかった継母は、どきりと
369,た日付けを証明してくれる。６：控えをつい紛失した場合にも有効内容証明を差出す場合、郵便局に受取人に出す文書一通の他に同じ文書を二通提出する。郵便局で
370,普通郵便で同じ文書を作成し、内容証明には、「同内容の文書を普通郵便で○○郵便局より差出しております」と文末に記載して、普通郵便には、「同内容の文書を内容証明郵便で
371,勢ぞろいで、店対抗カラオケ大会とかやっちゃうんだから」掃除が終わると都築未歩が手のひらを差出した。「はい、今日最後の稼ぎ」レジを締めるのだ。カクテル二杯で
372,から、ここで渡しておく。俺によく付き合ってくれたな。感謝してるよ」差出された封筒を僕は、すぐには受け取ることができなかった。「どうした
373,身振りも示さなかった。キャシーはため息をついてふりむき、彼のほうへ手を差出した。彼がその手を取ると、彼女は彼をひきよせた。通りからの
374,に思えた。小坂は水色のふたを外すと、俺に向かって瓶を差出した。俺も思わず手を差出していた。白い錠剤が三粒、瓶の中
375,取りだすと、「これをお渡ししておきます」そういって、夫の前に差出した。頼子が身を乗りだすようにして、「何よ、それ」と
376,グレンジャーが新聞を畳み、上衣の内ポケットから薄いガイドブックを取り出して、五郎に差出した。五郎はガイドブックを開いた。グラストンベリィ―。イングランド南西部サマセット州の古都。さまざま
